COUNTY,lahunv1share,lahunv10share,lasnap1share,lasnap10share
35028,0.6494691995387981,0.0,0.7742085760485131,0.7742085760485131
35029,0.4138335287221571,0.19411764705882353,0.4224343675417661,0.4224343675417661
35031,0.440795528160712,0.7399617455558659,0.5429819458857871,0.5429819458857871
35035,0.6034820189419978,0.11686461949586634,0.6292626481944561,0.6292626481944561
35037,0.15633741251125166,1.1068180091059854,0.3811928362566674,0.3811928362566674
35039,0.8326950875276224,0.6057121928674158,0.7938646519557072,0.7938646519557072
35041,0.4369728449989045,0.5124176356227497,0.483913654717222,0.483913654717222
35043,0.6369522981482596,0.8105477722128905,0.6464501642125418,0.6464501642125418
35045,0.6528879732533873,0.788619681352793,0.6692009600244975,0.6692009600244975
35047,0.18770924142010023,0.6624044790725797,0.3060539887318106,0.3060539887318106
35049,0.5086021962170453,0.35186691487323857,0.6838864131681917,0.6838864131681917
35051,0.2599388379204893,NaN,0.5365079365079366,0.5365079365079366
35053,0.6099356266448471,0.34946386661664486,0.6145011820748362,0.6145011820748362
35055,1.0813318501289375,0.8512666228447187,1.09036938544619,1.09036938544619
35057,1.0073856889315222,0.7653773646244404,0.9762475246414993,0.9762475246414993
35059,0.47024824287270695,0.35035654103064834,0.524256092215187,0.524256092215187
35061,0.8161263890734854,0.1428740547269232,0.6947086217765778,0.6947086217765778
36001,0.3094532389708782,0.09469867168826723,0.39349694497935905,0.39349694497935905
36003,0.5203449478474136,0.08067483483074508,0.6259779503374809,0.6259779503374809
36005,0.0031665974770335053,,0.004907685319051403,0.004907685319051403
36007,0.3755241903013025,0.025781930367808705,0.45335753296112813,0.45335753296112813
36009,0.5868242195102147,0.006788813794585139,0.6656528341778106,0.6656528341778106
36011,0.27747123488726616,0.008569571679931132,0.4065228865597384,0.4065228865597384
36013,0.40833864471268716,0.08252078046613387,0.47297473525889133,0.47297473525889133
36015,0.3563750640612196,0.014966399937277481,0.43992386767638036,0.43992386767638036
36017,0.876017705511986,0.1324476279135541,0.8869166705161111,0.8869166705161111
36019,0.4938332394404627,0.00901390232987018,0.5832150410148297,0.5832150410148297
36021,0.8116205311434611,0.20617929933153942,0.8355214392768774,0.8355214392768774
36023,0.5959044141191098,0.3367102994794135,0.7450120599231629,0.7450120599231629
36025,0.5720975143219953,0.035628826752237525,0.7298122726925946,0.7298122726925946
36027,0.44261983813107075,,0.5103252580992355,0.5103252580992355
36029,0.35757055283739764,0.03487529877997714,0.35224741534830645,0.35224741534830645
36031,0.663843724053079,0.06011775211680125,0.8264643701435759,0.8264643701435759
36033,0.30249248572525594,0.12438105842193511,0.47925666363905045,0.47925666363905045
