ZIP,lahunv1share,lahunv10share,lasnap1share,lasnap10share
15632,0.7438288956410946,,0.8626671932687283,0.8626671932687283
15634,0.7741935483870968,,0.5157894736842106,0.5157894736842106
15635,0.5474452554744526,,0.5059523809523809,0.5059523809523809
15636,0.670028825733749,,0.5789917868327646,0.5789917868327646
15637,1.0718170288612754,,1.0609596402083898,1.0609596402083898
15639,0.973536729540923,,0.9869893744303831,0.9869893744303831
15641,0.18439716312056736,,0.33333333333333337,0.33333333333333337
15642,0.5366840015661366,,0.6011766086339897,0.6011766086339897
15644,0.9404159756829376,,0.9216949677227563,0.9216949677227563
15646,1.0483870967741935,,1.0465116279069766,1.0465116279069766
15647,0.648240010114457,,0.640177893373174,0.640177893373174
15650,0.3428411664090532,,0.3669977031219065,0.3669977031219065
15655,0.9260897119503525,,0.9180110700432794,0.9180110700432794
15656,0.23696992978675144,,0.3837412223889732,0.3837412223889732
15658,0.9179006933502428,,0.9231511412654887,0.9231511412654887
15660,1.0784313725490196,,1.0707070707070707,1.0707070707070707
15661,0.3656716417910448,,0.3076923076923077,0.3076923076923077
15665,0.6325391552077264,,0.773169113704457,0.773169113704457
15666,0.40532770160554094,,0.5232296899423645,0.5232296899423645
15668,0.5392148221238675,,0.4003941762549722,0.4003941762549722
15670,0.861111111111111,,0.8222222222222222,0.8222222222222222
15671,1.036144578313253,,1.0160642570281124,1.0160642570281124
15672,0.9324855453919731,,0.9391132514200672,0.9391132514200672
15675,1.0028634425294265,,0.9875894844654922,0.9875894844654922
15677,1.0009410859929975,,0.9571062987560208,0.9571062987560208
15678,1.058473652991484,,1.059945483319944,1.059945483319944
15679,1.00101797314796,,0.9530465528182523,0.9530465528182523
15681,0.5175999982144235,,0.7809184203616386,0.7809184203616386
15683,0.9498920768697499,,0.9120545990870341,0.9120545990870341
15686,0.8054165981365458,,0.8111061941939194,0.8111061941939194
15687,1.0483870967741935,,1.0465116279069766,1.0465116279069766
15688,0.9669421487603306,,0.9854014598540147,0.9854014598540147
15690,0.32876114251135213,,0.4077486301239619,0.4077486301239619
15692,0.5862068965517241,,0.7450980392156864,0.7450980392156864
15697,0.009433962264150943,,0.005813953488372093,0.005813953488372093
15698,1.0608833086279168,,0.9074077275619891,0.9074077275619891
15701,0.386503045068947,,0.4577872072710592,0.4577872072710592
15711,0.984375,,1.0260869565217392,1.0260869565217392
15713,0.6976744186046511,,0.7071823204419889,0.7071823204419889
15714,0.36132114470891147,,0.2834428790759441,0.2834428790759441
15717,1.061048066222038,,0.9216559505079641,0.9216559505079641
15722,1.0086491823507457,,0.9726099288069749,0.9726099288069749
15724,0.9965428423697735,0.14006838163464672,1.018578438593914,1.018578438593914
15725,0.5737361403025187,,0.8236146419193774,0.8236146419193774
15728,0.5796587003489748,0.049607861664934326,0.7823866317253453,0.7823866317253453
15729,0.9603618634364183,0.08,1.0133443353350773,1.0133443353350773
15730,0.8955223880597015,,0.9810126582278481,0.9810126582278481
15732,1.0210215353698449,0.0,1.003241310715596,1.003241310715596
15742,1.0290370385309822,0.09780400030913043,1.0364742026023035,1.0364742026023035
15744,0.8955223880597015,,0.9810126582278481,0.9810126582278481
15747,0.9962769251809614,0.0,0.9943046271479972,0.9943046271479972
15748,0.9319369256465284,,0.8070135557667281,0.8070135557667281
15750,1.1682242990654204,,0.8292011019283747,0.8292011019283747
15753,1.0007741243958357,0.22863453232073822,1.0180765859887024,1.0180765859887024
15757,1.0198143620447955,0.34232101055220787,1.0342409862811235,1.0342409862811235
15758,1.0284552845528456,0.0934959349593496,1.0376344086021505,1.0376344086021505
15759,1.0032032843071195,0.006486792907008916,1.015139535238343,1.015139535238343
15760,0.8902439024390244,,0.8775510204081634,0.8775510204081634
15761,1.0729166666666665,,1.0884955752212389,1.0884955752212389
15762,0.8965712917534915,,0.8897603124720137,0.8897603124720137
15763,1.0041900025832835,0.0,1.012604463543959,1.012604463543959
15764,0.8955223880597015,,0.9810126582278481,0.9810126582278481
15765,0.6436358641145767,,0.7543117783460593,0.7543117783460593
15767,0.39419525497782565,0.09647645997423425,0.2858107751746395,0.2858107751746395
15770,0.8955223880597014,,0.981012658227848,0.981012658227848
15771,1.0238092767882325,0.06988563447084872,1.0357787067732116,1.0357787067732116
15772,1.0277947090263957,0.09349593495934959,1.0359195609171385,1.0359195609171385
15773,1.027777777777778,,0.9921259842519685,0.9921259842519685
15774,0.9433541282275453,,0.8960586679209108,0.8960586679209108
15776,0.8955223880597014,,0.981012658227848,0.981012658227848
15777,0.961038961038961,,1.0136518771331058,1.0136518771331058
15778,0.8955223880597015,,0.9810126582278481,0.9810126582278481
15780,0.8955223880597015,,0.9810126582278481,0.9810126582278481
15783,1.0,,0.9882352941176471,0.9882352941176471
15784,0.8955223880597016,,0.9810126582278481,0.9810126582278481
15801,0.12572836918614824,0.046511627906976744,0.3020604613847245,0.3020604613847245
15821,1.0222222222222221,0.15555555555555556,1.0121951219512195,1.0121951219512195
15823,0.9143900194241005,0.040084439939840816,0.9106930790073503,0.9106930790073503
15824,0.5823893271912326,0.1170653236845705,0.3809077219851257,0.3809077219851257
15825,0.5213888494114901,0.02069738368693068,0.48630049124691066,0.48630049124691066
15827,1.0222222222222224,0.15555555555555556,1.0121951219512193,1.0121951219512193
15828,0.942074896999657,0.09992294299590687,0.9939314240867577,0.9939314240867577
15829,1.0078740157480315,,0.9743589743589743,0.9743589743589743
15832,0.8111343963078878,0.0831652060345013,0.9050731291408358,0.9050731291408358
15834,0.3050954075565218,0.07291666666666667,0.24143569796421493,0.24143569796421493
15840,0.9960866559380666,0.0,0.9850663198840972,0.9850663198840972
15845,0.26942614062084663,0.0,0.3270865302131461,0.3270865302131461
15846,0.9063204544051279,0.000590218178015583,0.9145422928739433,0.9145422928739433
15848,1.0185975832467589,0.046511627906976744,1.0583734715788071,1.0583734715788071
15849,0.9848805384978777,0.046511627906976744,1.025520909019995,1.025520909019995
15851,0.5075109463084608,0.0,0.3414522523347562,0.3414522523347562
15853,0.16879992730440815,0.003493783746945321,0.2235345270179115,0.2235345270179115
15856,1.0051356982076454,0.04651162790697675,1.0434613900518197,1.0434613900518197
15857,0.40875882772336714,0.053852259378359135,0.4391789075846853,0.4391789075846853
15860,0.989118752457677,0.044434710906718404,0.9676453297435987,0.9676453297435987
15861,0.78125,0.07291666666666667,0.8807339449541284,0.8807339449541284
15863,0.9843749999999999,,1.026086956521739,1.026086956521739
15864,0.9557960876953877,,0.982573407665204,0.982573407665204
15865,0.951208022257132,0.04651162790697675,0.9673890756609406,0.9673890756609406
15866,1.0348837209302326,0.04651162790697675,1.0643939393939392,1.0643939393939392
15868,1.0167537359357448,0.14827361237716152,1.0070715071706788,1.0070715071706788
15870,0.9851056157880687,0.0,0.9971723082778688,0.9971723082778688
15901,0.18559074535129821,,0.2732313370603307,0.2732313370603307
15902,0.3533944562381688,,0.3718086583129697,0.3718086583129697
15904,0.33682313811735737,,0.3769917240550691,0.3769917240550691
15905,0.5982187822834659,,0.4874388217213859,0.4874388217213859
15906,0.533515250811632,,0.5575449093344357,0.5575449093344357
15907,,,,
15909,0.9761553869512247,,1.014101657448615,1.014101657448615
15920,1.0385806362495869,,1.0306237046269882,1.0306237046269882
15923,0.7658873932539734,,0.8737784630611177,0.8737784630611177
15924,1.0330801387024842,0.024390243902439025,1.05365628018129,1.05365628018129
15926,1.0320021378064301,0.02620692041205549,1.0475371943230167,1.0475371943230167
15927,0.697840292102264,,0.7718664480474948,0.7718664480474948
15928,1.0714285714285714,,1.019736842105263,1.019736842105263
15929,1.0729166666666665,,1.0884955752212389,1.0884955752212389
15931,0.9166361540946028,,0.8712526784936773,0.8712526784936773
15935,1.0499188562027337,,1.003233930126813,1.003233930126813
15936,0.9673082105216103,0.024390243902439025,1.010517088113227,1.010517088113227
15938,0.7555891582117159,,0.8580827476955356,0.8580827476955356
15940,0.8067449363782062,,0.810743580166714,0.810743580166714
15942,0.8342751892588179,,0.8738468738595825,0.8738468738595825
15943,0.20004668869279482,,0.24290119206962058,0.24290119206962058
15944,0.8915821862052651,,0.9344924746878994,0.9344924746878994
15945,0.8461538461538463,,0.8679245283018867,0.8679245283018867
15946,0.2525058761434077,0.0,0.33378224024942316,0.33378224024942316
15949,1.0576923076923077,,1.0971428571428572,1.0971428571428572
15952,1.1666666666666667,,1.125,1.125
15953,0.7986577181208053,,0.8228571428571428,0.8228571428571428
15954,0.9248504045298107,,0.9389623556659341,0.9389623556659341
15955,1.0766009882397656,,1.0657545906585728,1.0657545906585728
15956,1.0622734720784548,,1.0426764293539303,1.0426764293539303
15957,1.0480875633611766,,1.0281310532114945,1.0281310532114945
15958,1.0512023117572573,,1.0405285109316291,1.0405285109316291
15961,1.0110195523128551,,1.0117573305063428,1.0117573305063428
15963,0.3101104326046574,0.0,0.3070367218423994,0.3070367218423994
16001,0.12451684139706562,0.012658227848101267,0.27765568790247436,0.27765568790247436
16002,0.9324808059232811,0.035460992907801414,0.9346665127872253,0.9346665127872253
16003,0.0,,0.0,0.0
16020,0.9333333333333333,0.11666666666666667,0.9533333333333331,0.9533333333333331
16023,0.9284421477184217,0.035460992907801414,0.9666049930913772,0.9666049930913772
16025,0.9860410350579717,0.13138348485328352,0.9978961307721428,0.9978961307721428
16028,1.1304347826086956,0.13043478260869565,1.1055900621118013,1.1055900621118013
16029,0.9024390243902438,,0.9389830508474577,0.9389830508474577
16033,0.8700766869187339,,0.8096667849763877,0.8096667849763877
16034,0.9787234042553192,0.03546099290780142,1.0,1.0
16036,1.1553398058252426,,1.1685393258426966,1.1685393258426966
16037,0.6500152651442116,,0.7946738390703705,0.7946738390703705
16038,0.955355462833945,0.10944689683928104,0.9549498247246633,0.9549498247246633
16040,0.9333333333333333,0.11666666666666667,0.9533333333333333,0.9533333333333333
16041,1.016998719645831,0.2939668795352702,1.0079080827609062,1.0079080827609062
16045,0.29411273179599245,,0.30329065359852175,0.30329065359852175
16046,0.9118928584158474,,0.7687887713874827,0.7687887713874827
16049,1.101976144498772,0.3245912519041382,1.0837205642523025,1.0837205642523025
16050,0.964783175617302,0.370997083315842,0.962666695502396,0.962666695502396
16051,0.8457371360730151,,0.8610612624458798,0.8610612624458798
16052,0.7561860218996691,,0.7665503556019597,0.7665503556019597
16053,0.6765641490425904,,0.7148601127251382,0.7148601127251382
16055,0.9369052593466238,,0.9314886914572967,0.9314886914572967
16056,0.9663848675802654,,0.9243766853835992,0.9243766853835992
16057,0.4377927658538424,0.06606593008512951,0.7710159273944939,0.7710159273944939
16059,0.8489213183168073,,0.8991961963553711,0.8991961963553711
16061,0.997029640981027,0.030272430220746015,1.0005326942741215,1.0005326942741215
16063,0.4250057816680155,,0.47174786274810665,0.47174786274810665
16066,0.5467955051573854,,0.3329784520166309,0.3329784520166309
16101,0.4257098746512306,,0.43237534972857716,0.43237534972857716
16102,0.565229565123005,,0.6365963836810997,0.6365963836810997
16105,0.3770880327485531,,0.3801376634233193,0.3801376634233193
16110,0.9497119697496474,,0.9449920327409286,0.9449920327409286
16111,0.9622641509433962,,0.9928057553956836,0.9928057553956836
16112,0.984460044945575,,0.9818484885888551,0.9818484885888551
16114,0.9580419580419581,,0.9789915966386555,0.9789915966386555
16115,1.0663924710199284,,1.082241713218665,1.082241713218665
16116,0.9133136601749245,,1.06187275064582,1.06187275064582
16117,0.3427807033558444,,0.20921536249783126,0.20921536249783126
16120,0.9343468765384926,,0.9855206666547871,0.9855206666547871
16121,0.19509827537082702,,0.2028831262207009,0.2028831262207009
16123,0.7445425968113246,,0.6423728365239353,0.6423728365239353
16124,0.8718415901519542,,0.9067353938145567,0.9067353938145567
16125,0.9544716927935155,,0.9598252140294119,0.9598252140294119
16127,0.8281248154130059,0.10769230769230768,0.7546442740891426,0.7546442740891426
16130,0.958041958041958,,0.9789915966386554,0.9789915966386554
16131,0.9706398328269568,,1.0072064033147634,1.0072064033147634
16132,1.0416666666666667,,1.1781609195402298,1.1781609195402298
16133,0.9931308551426707,,0.9970520142465061,0.9970520142465061
16134,1.0241151667317885,,1.0472922534019493,1.0472922534019493
16137,0.6090992125489318,,0.7654637025217705,0.7654637025217705
16141,1.0288059049770988,,1.0713325279959098,1.0713325279959098
16142,0.9586886452424949,,0.9664998997524319,0.9664998997524319
16143,1.0523765032362185,,1.0169596429386902,1.0169596429386902
16145,0.958041958041958,,0.9789915966386555,0.9789915966386555
16146,0.02179846738640689,,0.0680843044475062,0.0680843044475062
16148,0.2952055617083293,,0.35760949294123623,0.35760949294123623
16150,0.7971892807239074,,0.8995448997020867,0.8995448997020867
16151,0.9580419580419581,,0.9789915966386554,0.9789915966386554
16153,1.007071645664903,0.1076923076923077,1.0332432762426609,1.0332432762426609
16154,0.9768144674781272,,0.967740921165566,0.967740921165566
16156,0.9975117655496588,,1.023535902107734,1.023535902107734
16157,0.9068172979626317,,0.9745919297373955,0.9745919297373955
16159,0.9289862234228751,,1.008748356290129,1.008748356290129
16201,0.27606072525430175,,0.4337967962313176,0.4337967962313176
16210,0.7617154811715482,,0.8898059244126659,0.8898059244126659
16214,0.16136255964947893,,0.23105069083452523,0.23105069083452523
16217,0.9959320263408697,0.2227854985219606,1.0718540639754754,1.0718540639754754
16218,0.9037406531514599,0.13043478260869565,0.9907005848661593,0.9907005848661593
16222,0.9057516935119739,0.0,0.8706957928598456,0.8706957928598456
16224,0.9381347851783345,,0.9808690310134743,0.9808690310134743
16226,0.4271973145503247,,0.4783298832475262,0.4783298832475262
16228,0.8636363636363635,,0.6263736263736263,0.6263736263736263
16229,1.0221139362082223,,0.9462553414990926,0.9462553414990926
16232,0.6483497191631565,,0.6468505203243805,0.6468505203243805
16233,1.0689655172413794,0.7586206896551725,1.0729166666666667,1.0729166666666667
16235,1.06201980141723,0.7586206896551723,1.068150508390216,1.068150508390216
16238,0.8636363636363636,,0.6263736263736265,0.6263736263736265
16239,0.970673969579385,0.03747112417717116,1.0714448788257214,1.0714448788257214
16240,0.9262325787695744,,0.9385541425621642,0.9385541425621642
16242,0.6167860492532061,,0.7555656725651712,0.7555656725651712
16248,0.4742135711385222,,0.7485954515719397,0.7485954515719397
16249,0.808030672104301,,0.8423924745987897,0.8423924745987897
16253,0.9281767955801106,,0.8732876712328766,0.8732876712328766
16254,0.9852764774499941,,1.0064492757188144,1.0064492757188144
16255,0.8139564847302567,,0.9564923150557995,0.9564923150557995
16256,1.0091250287423037,0.016062977051018685,1.0215049012573707,1.0215049012573707
16258,0.9390243902439023,,0.9883040935672515,0.9883040935672515
16259,0.9097084679298381,,0.9395903831087157,0.9395903831087157
16260,1.0533781752989564,0.6442588229828683,1.0727036052796286,1.0727036052796286
16262,0.8851131504303915,0.13043478260869565,1.0062112309896123,1.0062112309896123
16263,0.8,,0.84765625,0.84765625
16301,0.39204177779613414,0.010683464195375574,0.39842580199229083,0.39842580199229083
16311,0.9580419580419581,,0.9789915966386555,0.9789915966386555
16313,0.6879158599299151,0.04620115649443165,0.7535163108098244,0.7535163108098244
16314,0.758109068680407,0.028158014232270188,0.8068794863381097,0.8068794863381097
16316,0.7894153712387063,,0.7222751170198152,0.7222751170198152
16317,1.0670136049259709,0.0,1.0791303974915887,1.0791303974915887
16319,0.8361381862700192,0.011764705882352941,0.9027453176588703,0.9027453176588703
16323,0.22141716852079193,0.0,0.29116850222539353,0.29116850222539353
16327,0.9843340639820062,0.0954507256098164,0.9743714033913367,0.9743714033913367
16328,0.7142857142857143,,0.773006134969325,0.773006134969325
16329,0.6442347175164195,0.4444444444444445,0.5619928801727795,0.5619928801727795
16331,1.0144927536231882,,1.0238095238095237,1.0238095238095237
16332,1.0689655172413792,0.7586206896551725,1.0729166666666667,1.0729166666666667
16334,1.0144927536231885,,1.023809523809524,1.023809523809524
16335,0.2312650169540015,0.09302325581395349,0.3372945053352079,0.3372945053352079
16340,0.9108174085959251,0.3438636787147259,0.9718740302635823,0.9718740302635823
16341,1.0470110393152756,0.00047721534570807774,1.054598821047786,1.054598821047786
16342,0.9923076923076924,0.1076923076923077,1.0614525139664803,1.0614525139664803
16343,0.679245283018868,,0.5299145299145299,0.5299145299145299
16345,1.0043539459421214,0.025,1.0040795546792118,1.0040795546792118
16346,0.8442527222154085,0.011764705882352941,0.9052929794011152,0.9052929794011152
16347,0.275688861802031,0.0028519895176982767,0.5323184038466098,0.5323184038466098
16350,1.0177938107754791,,1.011564300398961,1.011564300398961
16351,0.931437980942806,0.7723506745479958,1.0590734805968502,1.0590734805968502
16352,1.0250000000000001,0.025,1.0222222222222221,1.0222222222222221
16353,1.0621478945219196,0.25657095259417106,1.0555382191744427,1.0555382191744427
16354,0.25276525413138073,0.09386688069293657,0.4414687847097996,0.4414687847097996
16360,0.9576818223838982,0.13140485876809238,0.9664647988550221,0.9664647988550221
16362,0.803878485879918,,0.8479038184670263,0.8479038184670263
16364,1.058627828735091,0.011764705882352941,1.046252527719278,1.046252527719278
16365,0.3215321215704414,0.35140128255296926,0.36660592795332525,0.36660592795332525
16371,0.6424916381197372,0.225,0.47799296825924487,0.47799296825924487
16373,0.7997137698619285,0.2791503592833389,0.9115222560942381,0.9115222560942381
16374,0.7945555211244473,0.10769230769230768,0.9117067881357914,0.9117067881357914
16401,0.9519379052915117,0.005649717514124294,0.9666943379352929,0.9666943379352929
16402,1.019311313397408,0.225,1.013188564417824,1.013188564417824
16403,0.9000382104168636,0.024075723384495238,0.9195603494878313,0.9195603494878313
16404,0.9331536192248522,0.07300715718300317,0.9602180089212596,0.9602180089212596
16405,1.0192307692307692,,1.0129310344827587,1.0129310344827587
16406,1.048206119551767,0.005649717514124294,1.0023286729745082,1.0023286729745082
16407,0.3663191623778371,0.1190338073243268,0.3437270574182957,0.3437270574182957
16410,0.8947296606188998,,0.9500117042157292,0.9500117042157292
16411,1.0,,1.0,1.0
16412,0.6815658061392382,,0.6745171221335533,0.6745171221335533
16415,0.9917113970720589,,0.9427420349997846,0.9427420349997846
16417,0.6057792162578116,,0.7793474781566061,0.7793474781566061
16420,1.0114999579763373,0.5162999839777284,1.0654923999175971,1.0654923999175971
16421,0.874074074074074,,0.9269406392694064,0.9269406392694064
16423,0.5677899465837831,,0.7359213131934231,0.7359213131934231
16424,0.9251795993982008,0.005649717514124294,0.7972415172356713,0.7972415172356713
16426,0.8839403440670508,,0.968084578296627,0.968084578296627
16428,0.3910817287429404,,0.4649469924996667,0.4649469924996667
16430,1.0,,1.0,1.0
16433,0.7796414342026105,0.09302325581395349,0.7743122839584766,0.7743122839584766
16434,0.9385095915468462,0.057195385822781226,0.9853497803156258,0.9853497803156258
16435,1.0702594907287872,0.005649717514124294,1.0613853165265026,1.0613853165265026
16436,1.0410397563583125,0.22499999999999998,1.0441308802367042,1.0441308802367042
16438,0.41893604655931305,0.04991890513184787,0.5303968311661267,0.5303968311661267
16440,0.9373385489704039,,0.9330496609993337,0.9330496609993337
16441,0.6035064619094812,0.017094017094017092,0.767371242617263,0.767371242617263
16442,0.9612019284018962,0.0,0.9568424573876841,0.9568424573876841
16443,0.9937047760244466,,0.997946081235455,0.997946081235455
16444,0.5868263473053892,,0.5299145299145299,0.5299145299145299
16501,1.0515817937579748,,1.0485960441198598,1.0485960441198598
16502,0.531191123678063,,0.501957091108717,0.501957091108717
16503,0.7425033623675311,,0.6878747748759655,0.6878747748759655
16504,0.3640167534070949,,0.3866938037945709,0.3866938037945709
16505,0.2692037395773214,,0.2708882699006658,0.2708882699006658
16506,0.2868864580397835,,0.413677441785614,0.413677441785614
16507,1.0552359039879307,,0.9922670828606518,0.9922670828606518
16508,0.09412513284258378,,0.07532898603109922,0.07532898603109922
16509,0.34887147419642495,0.0,0.3656999161597207,0.3656999161597207
16510,0.12779554309959293,0.0,0.1438131080524377,0.1438131080524377
16511,0.6094954524291311,,0.5426059769553081,0.5426059769553081
16512,0.605911330049261,,0.5994318181818181,0.5994318181818181
16514,0.07870370370370369,,0.11297071129707113,0.11297071129707113
16601,0.16057959490505413,,0.21531465580147155,0.21531465580147155
16602,0.1861110155896481,,0.18653488691840728,0.18653488691840728
16603,,,,
16611,1.0740850604328722,0.12903225806451613,0.9913919212800806,0.9913919212800806
16613,0.8039688774337953,,0.9282892108394624,0.9282892108394624
16616,0.5527938145022769,,0.6647638387286546,0.6647638387286546
16617,,,,
16621,1.0630619097600276,0.02247191011235955,1.0602614103473813,1.0602614103473813
16622,1.0674157303370786,0.02247191011235955,1.0679012345679013,1.0679012345679013
16623,1.0674157303370788,0.02247191011235955,1.0679012345679013,1.0679012345679013
16625,0.8080126152231271,0.0,0.6685551970202563,0.6685551970202563
16627,0.47497217977684864,,0.6251353403537416,0.6251353403537416
16629,1.0373831775700935,,1.060344827586207,1.060344827586207
16630,0.06566613100978765,,0.0908843512730867,0.0908843512730867
16635,0.7164845347124935,,0.7404532150238466,0.7404532150238466
16636,0.6369612064409947,,0.8348543395992609,0.8348543395992609
16637,0.9488158127590391,,0.6643971687233364,0.6643971687233364
16638,1.0,0.0,0.9934210526315789,0.9934210526315789
16639,0.8922170822289727,,0.9496070025644878,0.9496070025644878
16640,0.8585156628741879,,0.9762195716152362,0.9762195716152362
16641,1.0289213023644923,,1.048434974837833,1.048434974837833
16645,1.012906779094361,,1.0522106778811369,1.0522106778811369
16646,0.4973324259521362,0.2236842105263158,0.7267277480093922,0.7267277480093922
16647,1.0,0.0,0.993421052631579,0.993421052631579
16648,0.9532097045597149,,0.8325973322491547,0.8325973322491547
16650,1.0347990623819243,0.0,1.0205017474783817,1.0205017474783817
16651,0.7303360882418928,,0.7840643116145799,0.7840643116145799
16652,0.23056715055984034,0.008849675986133296,0.3773902031141686,0.3773902031141686
16655,0.9716582042736274,0.0,0.960282578027158,0.960282578027158
16656,0.7691998026006224,0.22368421052631582,0.8581112426862374,0.8581112426862374
16657,0.9582131588932771,0.011036478450163572,0.9786696544957308,0.9786696544957308
16659,1.0,,1.0,1.0
16661,1.1187205120570207,,1.1217093610444677,1.1217093610444677
16662,0.4159034553336266,,0.46185800802148436,0.46185800802148436
16664,0.983632870268115,,0.9906372784017254,0.9906372784017254
16666,0.5191599564371838,,0.6636605787077,0.6636605787077
16667,0.9634561591655361,0.0,0.9787889726950724,0.9787889726950724
16668,0.41839537483266037,,0.6986827778226978,0.6986827778226978
16669,1.0582641893183247,0.04369147867646009,1.0242658032681737,1.0242658032681737
16670,0.9824561403508772,0.0,0.9923664122137404,0.9923664122137404
16673,0.9413414890336104,,0.8210406647517418,0.8210406647517418
16674,1.0067286739644838,0.023239493863158857,0.9986974862817691,0.9986974862817691
16675,0.34328358208955223,,0.664,0.664
16678,0.49475990772238926,0.01677509103555501,0.6336747600236696,0.6336747600236696
16679,1.1,0.0,1.0574162679425838,1.0574162679425838
16680,0.7168141592920354,,0.7623456790123456,0.7623456790123456
16682,0.7702702702702703,,0.6298701298701299,0.6298701298701299
16683,1.064516129032258,0.12903225806451613,0.9649122807017545,0.9649122807017545
16685,1.0674157303370786,0.02247191011235955,1.0679012345679013,1.0679012345679013
16686,0.28408304785199184,0.08930550933861778,0.3181741686181303,0.3181741686181303
16689,1.0065300789351828,0.03333333333333333,1.002131888292451,1.002131888292451
16691,1.0083333333333333,0.03333333333333333,1.004739336492891,1.004739336492891
16692,1.0,0.22368421052631576,1.0171428571428571,1.0171428571428571
16693,0.9931346406301338,0.12903225806451613,1.0225886135901185,1.0225886135901185
16695,0.3995500576488972,,0.43241814580871407,0.43241814580871407
16701,0.3436103347792382,0.0233538523663937,0.38595895894711046,0.38595895894711046
16720,0.7812499999999999,0.07291666666666666,0.8807339449541285,0.8807339449541285
16726,0.6203766793139839,0.01734858602280971,0.6970413402675465,0.6970413402675465
16727,0.760545149618592,,0.7731490911405683,0.7731490911405683
16729,0.7690161874443499,0.015151515151515152,0.8550918486049888,0.8550918486049888
16731,0.7692307692307692,,0.8555133079847909,0.8555133079847909
16732,0.8303670074928187,0.03571428571428571,0.8018086052747786,0.8018086052747786
16735,0.41938709168136795,0.00505240363091381,0.42877469373213417,0.42877469373213417
16738,0.7667826318851823,0.0113338828549263,0.7506549523756058,0.7506549523756058
16740,0.6654607100794915,5.481620850795923e-5,0.650907913606431,0.650907913606431
16743,0.5541511718034458,0.0,0.5247663252062502,0.5247663252062502
16744,0.8427174695305688,0.03571428571428571,0.8135776046246199,0.8135776046246199
16745,0.7691136417155384,,0.8541392630467198,0.8541392630467198
16746,0.26582278481012656,,0.7670454545454546,0.7670454545454546
16748,0.3766806321505905,0.0,0.7883019359060316,0.7883019359060316
16749,0.43782535803238803,0.012788215349180928,0.5925689768937372,0.5925689768937372
16750,0.6098503486774013,0.0,0.5951783559694336,0.5951783559694336
16801,0.06885885432021865,,0.31957698830807024,0.31957698830807024
16802,0.0010851002062048942,,0.0034887509276185997,0.0034887509276185997
16803,0.7421777195079918,,0.7048409582260811,0.7048409582260811
16804,,,,
16821,0.9583333333333334,,0.9412915851272016,0.9412915851272016
16822,0.7266908639487404,0.0348902911189109,0.7748839239121372,0.7748839239121372
16823,0.9363405264618903,0.010526315789473684,0.9300188078541,0.9300188078541
16827,0.9481566396947146,,0.8020103373009579,0.8020103373009579
16828,1.0137526219204844,,0.8312595425068008,0.8312595425068008
16829,0.8372093023255814,0.0,0.6799999999999999,0.6799999999999999
16830,0.2272836621190554,0.0057002934794593745,0.39457276904202393,0.39457276904202393
16833,0.41202582062652626,0.4117647058823529,0.47143718825617853,0.47143718825617853
16836,1.09375,0.09375,1.0793650793650795,1.0793650793650795
16837,0.9528239941741038,,0.8628947622997061,0.8628947622997061
16838,0.86818207870215,0.18488022855468467,0.9376770313716694,0.9376770313716694
16839,0.9583333333333334,,0.9412915851272016,0.9412915851272016
16840,0.9583333333333334,,0.9412915851272016,0.9412915851272016
16841,1.0410111649640188,0.21739130434782608,1.0466762056767551,1.0466762056767551
16844,1.0315789473684212,0.010526315789473684,1.028301886792453,1.028301886792453
16845,0.8923372104031148,0.030350821294491827,0.8550879585880242,0.8550879585880242
16850,1.09375,0.09375,1.0793650793650795,1.0793650793650795
16853,1.1304347826086956,,1.1231527093596059,1.1231527093596059
16858,0.9563933090391482,,0.9400812230366159,0.9400812230366159
16859,0.8372093023255814,0.0,0.68,0.68
16860,0.932287660188187,,0.9357774518006948,0.9357774518006948
16861,1.1094567591165791,0.4117647058823529,1.1114715672360422,1.1114715672360422
16863,0.9665109367609271,0.0,1.0162351826184115,1.0162351826184115
16864,1.065217391304348,0.21739130434782608,1.0465116279069768,1.0465116279069768
16865,1.0645161290322582,0.12903225806451613,0.9649122807017543,0.9649122807017543
16866,0.2687768985938714,,0.3335731503922849,0.3335731503922849
16870,1.0313195937271358,0.010526315789473684,1.0051973664489195,1.0051973664489195
16871,0.4074960832870066,0.03543361803204124,0.8007137916402676,0.8007137916402676
16874,0.840402795787352,2.464856812806182e-5,0.6885695928319118,0.6885695928319118
16877,1.0645161290322582,0.12903225806451613,0.9605755655405065,0.9605755655405065
16878,0.8692306704311378,,0.875103476946267,0.875103476946267
16879,0.9583333333333334,,0.9412915851272017,0.9412915851272017
16881,0.9035694289156492,,0.8883514368576024,0.8883514368576024
16901,0.29394526383822656,0.06080614322664565,0.5513919000251329,0.5513919000251329
16910,0.48241206030150746,,0.5390946502057613,0.5390946502057613
16912,0.5948022132233572,0.06422018348623854,0.6592704895743502,0.6592704895743502
16914,0.8971085904516737,0.012073587566080006,0.9421466034475182,0.9421466034475182
16915,0.1807959560459771,0.04395604395604396,0.5149321626970988,0.5149321626970988
16917,0.9893802240485102,0.06422018348623852,0.997296189610224,0.997296189610224
16920,0.7959183673469388,,0.8439716312056738,0.8439716312056738
16921,0.924167094387032,0.009407294483556388,1.0560326547921965,1.0560326547921965
16922,0.3736515082254281,0.043942954630976534,0.5628874130334562,0.5628874130334562
16923,0.26582278481012656,,0.7670454545454546,0.7670454545454546
