COUNTY,1,2,3,4,5,6
17117,0.302518740320608,0.09128250859342418,-0.0026176956184676666,0.244144930533792,0.05322441326426104,0.0542334766708832
17119,0.17312839218347095,0.1944378767371558,0.21402669486838682,0.1332565338692607,0.10723676566312511,0.06340719726388012
17121,0.3387467080839586,0.13871162413783447,0.18375260593138099,-0.03072307768077908,-0.015782383150909515,0.20761622273897898
17123,0.2914415680442747,0.0951528415143231,-0.11061495743788984,0.05896980683438122,0.24285648527293038,0.13884281029796605
17125,0.33717019052537883,0.07990724937558923,-0.03160918237130189,-0.035460681876771386,0.248223622257564,0.05033805585333573
17127,0.4142592130781064,0.17862569660554825,-0.21224736977864833,-0.06526596923542123,-0.028051889704019183,0.1015493752973531
17129,0.1688623148317431,0.16346716163502623,0.07666343705474302,-0.04100624012120875,0.29084862524843563,0.08974680446373988
17131,0.17864398609132018,0.01146662512728451,-0.01175280706040855,0.1449695383809625,0.0826864056458765,0.3245617846021875
17133,0.06539640796388027,0.18971010559882684,-0.04540747656684159,-0.028866467200289132,0.37727782431121476,0.12533468587794352
17135,0.26887227383931556,0.0627779371059229,0.17293418802075583,0.13478316202335233,0.1046672956696703,0.2559646517514767
17137,0.33446050688903445,0.1544880665331052,0.08857754785701392,0.018634512279374887,-0.006002136731552312,0.13457493232687007
17139,0.28710932000794415,0.12006938176759811,-0.08880495425121693,-0.05043089228676775,0.0938939918523384,0.21980446458508623
17141,0.23699902783175164,0.01898609779002165,0.08844331770401313,0.37091061601027264,0.08155033680123576,0.047024756120125986
17143,0.23500977254754904,0.08444028489804821,0.3509912227295406,0.2731621025470073,-0.050512290389125886,-0.005883836243832986
17145,0.3217646123430112,0.21292974864504235,0.10906728767487699,-0.012752941557622306,0.023418716145670315,0.18863890619984341
17147,0.08527051698076106,0.03512050455240517,-0.033199474972111974,0.13927381741906497,0.34486672387292794,0.3267078566548534
17149,0.3136166844276886,-0.07431210194024994,0.05445464250200482,0.05455713833118602,0.01601097629738552,0.32480621810698745
17151,0.34014571198314825,0.15149998973467863,-0.278728615157185,0.11857980652026429,0.09249107332995217,0.018554312348156764
17153,0.4472998601596459,0.16100312989451535,-1.0650244101088619e-10,-0.05644070277945387,0.16888392595627646,0.16637189070440417
17155,0.20257458969471967,0.09044169269486382,-0.0725340412330544,0.18789266404995383,0.11655860486246268,0.077885245723879
17157,0.3216901665911292,0.21365986466471007,0.004189846051613714,-0.08133046575634124,0.11247461694628787,0.17789356114089627
17159,0.2879232698390789,0.1580879332812071,0.09914316926405425,0.10072241358154908,-0.10106489772399209,0.253057825752444
17161,0.2920591597276074,0.0788440396064295,0.2515133834912202,0.19390613243886878,-0.0879022693262526,-0.07030678478993317
17163,0.24243220296288834,0.24494448475601485,0.29578502711111815,0.010305803808635891,0.07756031559826025,-0.04029016926999105
17165,0.40479831957598755,0.13477290537763134,0.09174576575388614,-0.10618718809681439,0.04725789608207626,0.18594086774219087
17167,0.17679722732890546,0.14390976458183646,0.3381470362232277,0.26729602046514683,-0.07384946114024199,-9.509039511145847e-11
17169,0.2514913391494971,0.12270928222925426,0.012786829342220068,-0.012825915957963084,0.11047127349061038,0.367899645243856
17171,0.3455759840645586,0.13510936772325766,-0.2484199163738894,0.2549394165864793,-0.014070896726911006,0.0018839278707051543
17173,0.29463673736284074,0.0662969695287958,-0.12103672093585496,0.1389276784449408,-0.0644035484032267,0.11301546687468196
17175,0.2832789275292021,0.16001451861256685,-0.17644774020878468,-0.08995937635569509,-0.059901891152406794,0.23039705984030126
17177,0.2705910276852575,0.0557971091124607,0.2371107873305863,0.10964012053601345,-0.09110592218377533,0.14906102089224543
17179,0.11817480983984141,0.0978502682217442,0.1834045035791592,0.1901912601837742,0.1312358445328527,0.16723082474809156
17181,0.43147148655599277,0.15343964936003784,-0.1395702980052157,0.20599072785855432,-2.339662554787662e-10,0.06952734618060678
17183,0.43675612866881064,0.025525001360384863,0.09125779097037356,0.20048229210360521,-0.14511138429283404,-0.07096227837673917
17185,0.3906618325618507,0.0930056948156758,0.0680258245810174,-0.0355630873904435,-0.12227496044139365,0.19835130415379768
17187,0.393145272879174,0.09441465358515869,-0.10479158582196964,-0.04125527485272499,-0.11627881992307289,0.05999038625730897
17189,0.25012563909452273,0.23200518881413223,-0.19631706026244952,0.0476022054768348,0.12070577631046919,0.12886295063311826
17191,0.2618165784456268,0.08513243863301842,-0.018842091822877383,-0.034609877425478774,0.04958811278316424,0.4731198234429149
17193,0.45118938612648185,0.16223707172446927,-0.1238208138437032,-0.13518829663354082,0.02916651936761027,0.09839742162312586
17195,0.29806071508933013,0.025629749845164956,0.093322549852979,-0.09786151403160634,-0.048613290130086834,0.18566149122699882
17197,0.07102879348610618,0.023750776895155604,0.16946489726081265,0.2831881087375862,0.25260573403628184,0.03721752132654194
17199,0.22054468844806435,0.2510475456232623,0.2557953571247818,0.11222745572584328,0.032364474627955886,0.12801998606817805
17201,0.2871366308176746,0.09561227920855231,0.32836881437208076,0.20978175355939382,-0.05385740308643591,-0.02524262844498657
17203,0.03782773544727239,0.04862089982643528,0.036304778484389885,0.2626355027026754,0.30679335546369063,0.229176230845325
18001,0.16948039037838278,-0.07311127574835619,0.016960964877558125,-0.0023751744172566887,0.16203683586424802,0.5760348678520076
18003,0.14162667781591984,0.07849695189458605,0.26263457682017444,0.21601492036750486,0.03579598737936535,0.024981039872266544
18005,0.06708472705117166,0.2646471944949603,0.18276229777923034,0.08665625256363577,0.08208697566308436,0.14465057789235394
18007,0.21990796480293084,-5.988919200578632e-11,-0.07007113103345011,0.2303146761240548,0.22499530130058307,0.25471043631534224
18009,0.4106890522762299,0.046281182184023564,-0.019518486517211345,0.25656370922027694,-0.05653486930496155,-0.2104122134104846
18011,4.47499641333581e-11,0.015574334159684136,0.11393908402537016,0.5164992513599014,-0.010651785098127111,0.1397743205795578
18013,0.10813631452238846,-0.01206832073643752,0.025714362431003734,0.47795582763991484,0.14984304322555406,0.22628164216648294
18015,0.18790040834554733,-1.4202216407684317e-10,-0.08978606992514512,0.40030597716057775,-2.9266413476228826e-10,0.32200704923403417
18017,0.3042739274773648,-0.04856557732490003,0.022660317237191627,0.298067863835795,-0.1158510115929941,0.13269683718578004
18019,0.18782942777629927,0.19708487235071664,0.0050808385656975034,0.2213801719448446,-0.05857014750509263,0.04757826423833518
18021,0.2708530182828779,0.021607852613775805,-0.03156195036060085,0.3407605863908066,0.1684123208720249,0.09667765899249672
18023,0.19844033952386397,0.0895356096704137,-0.03233129306677407,0.3768981431690878,-0.0671597276042614,0.23563467909341404
18025,0.23023455211232394,0.005102504084771027,1.2715601709113816e-10,-5.487637537993803e-10,0.31150801616699286,0.45315441702629566
18027,0.217082191949063,0.13606335579502252,0.016095220661859068,-0.024216197763957496,-0.09359493326432407,0.38300911849778885
18029,0.07481725882673766,-0.02287110533829251,0.10806030948868335,0.015863851851115763,0.3315527222673444,0.29848346203156895
18031,0.09933272849309566,0.09298125272955488,0.0044267960779511535,0.01898996043131348,0.17949013041431505,0.2855276798614523
18033,0.2218720057416947,-0.04300118151366739,-0.07219177714390787,0.07095286490257625,0.14058364470077556,0.27872491618488626
18035,0.2647141807794755,0.09862861397531968,0.30529035043768527,0.13714318998352856,0.0523208866614313,-0.0642411496290736
18037,0.14601984592940173,0.06441455320740169,-0.02991184594307976,0.044333154797310335,0.08240755181676357,0.2977592937324186
18039,0.17756220282182436,0.035599627731682376,0.17763026468906273,0.20316240358975005,-0.16046166800229378,0.24558334360930328
18041,0.41134808668239814,0.005345659869237085,0.014009162676571551,0.43599659548552905,0.026065191208134934,-0.037386441460457324
18043,0.12636266447152686,0.15663677070849294,0.15737114072423095,0.11067833977258547,0.07439604201539933,0.09892007481626464
18045,0.25909575845964444,0.12621664361622426,-0.0858360715902094,0.23160352864646847,0.022661825926908075,0.23143982633995033
18047,0.14460808001287073,-0.009539060567875254,0.016159765262442245,0.08618248918532263,0.2811687541471796,0.32701865325956336
18049,0.2839461677606198,-0.05935470569060282,0.04855043334255648,0.22340906551799966,0.22165597595577102,0.1630831602646084
18051,0.2364915425172249,0.1640081483185565,-0.1626108219130281,0.37019220787858065,0.016103181949200532,0.05059360601923289
18053,0.3177775953458929,0.06377340785368232,0.1986857065447304,0.08448908405116612,-0.06434291380686886,-0.040920808148484776
18055,0.3566219757063979,0.06517886398360721,-0.06564367753883357,0.2867991623753872,-0.027336612143466638,0.08647699868443073
18057,0.003414337485519814,0.13342158001265,0.04551774358195771,0.4639665272703063,0.09341659356308146,0.01329041036623175
18059,0.08092523314188764,0.02378174050319235,-0.0648117196373767,0.46534227769342407,0.22889210525906606,-0.04012744996094972
18061,0.20274128638918948,0.05677181623897937,-0.15742733445134635,0.01761143388347807,0.4095164436852012,0.15325020101539627
18063,0.042691167630991976,0.03395930631589465,0.03191136245683925,0.48553828869145765,0.11033899590456557,0.003977051894597666
18065,0.16889604795738541,0.024805885931344737,0.17585933007132865,0.19153988512980236,0.18808313384244066,0.2508152290176245
18067,0.3018354123317631,0.07697824192518499,0.14649512237299217,0.22938097157575893,-0.06595908521908991,-0.03130289369710965
18069,0.24141320297991403,0.03586034596663506,-0.05999260186594582,0.19934282863745081,-0.027918552221045816,0.2022384323130072
18071,0.27572763369108005,0.1922101886686738,-0.12850132496419292,0.09050264696188634,0.04189572152513154,0.19878270232117154
18073,0.08736768786701105,-0.014287397896358654,0.0806944079353551,-0.045036464089783006,0.36422478199456876,0.30521502790242905
18075,0.2486589535966401,-0.06453311927427248,0.08375596626962784,-0.026933052015940477,0.0946115908866369,0.4815068124987438
18077,0.314431381886065,0.18051022629886757,-0.032848199395496464,0.15727437887302573,0.05503343683468554,0.07583319187957815
18079,0.3413854247123738,0.05447973871889978,-0.19610430120392153,0.14565616002674003,0.054576247408668406,0.0028190387670723603
18081,0.08466729145646436,0.17556414381093893,0.034496506541702936,0.4672652073408742,0.12304436308669096,-0.017900187698477066
18083,0.321820925852891,0.2358426758795897,-0.028339421553946174,0.06238349247670674,-0.2005472167681727,0.13516838146454044
18085,0.16559300523338236,0.028141335017717792,0.02225038064778587,0.12169910537811669,0.13359001685474067,0.20206530549396345
18087,0.15449602734500628,-0.04535682747085591,0.02809980724961568,0.21773459606779502,0.07733091349541812,0.4769813400870187
18089,0.275367231396582,0.071145867955182,0.24370603387872125,0.15251875961872946,0.08319311176774002,-0.09099027230280961
18091,0.21189392063956375,0.017032067866953847,0.17275125429565943,0.15171004497873364,0.150736034878206,0.16105341508517784
18093,0.2125207106291577,-0.026324340905113288,0.0015632708217422715,-0.020224780518926674,0.1351140728650751,0.31239702632941446
18095,0.23093098001730086,0.0354069074703234,0.3196118025948463,0.16370330958263718,0.04455254881327767,0.040428753203343805
18097,0.1820966587686464,0.048666436636479855,0.37129434601089956,0.2691337381307794,-0.05540454388704275,-0.07340378599252748
18099,0.20564561673897797,-0.010247366922397333,-0.05751521807050423,-0.041595233695388124,0.1103062360039296,0.2842148462912951
18101,0.22815707246998987,0.05194338688528671,-0.14876334699417312,0.27444309343214696,0.10662596686317094,0.19006664190949277
18103,0.2358732086914925,-0.027459851822669776,0.13121402771416013,0.30718854432689313,0.019141204001158794,0.2791226728069348
18105,0.07490767580813616,0.17884371348349815,0.36762100542166454,0.22650117037492276,-0.015805758323801215,-0.04574238571508542
18107,0.18358878020030517,0.08102333796667684,0.06461163650462687,0.18657089814920608,0.0387838321825279,0.2937041333966693
18109,0.13612963355168714,0.035399781190185636,-0.014845425918954058,0.11522886945556066,0.24116708566504375,0.11633749877097864
18111,0.3157099817935222,-0.018780748381794703,-0.0745554417888067,0.31600702406868036,0.2549055692673437,0.020040743293753775
18113,0.2015785509335062,0.0026937574685796007,0.013298822004233239,0.09763062077747608,0.1390097090014532,0.26803324264160094
18115,0.1972329343345424,0.19699711237537568,-0.02015183533334256,-0.06717669619417772,0.07661269558041246,0.15933535786331765
18117,0.3596296111337902,0.06288998690388589,-0.1669563023401898,0.10802016006768984,0.12215406925575469,0.18034937969242776
18119,0.334392157521882,0.025742016118808476,-0.23727161969792326,0.3106148441374955,0.09197886991521764,-2.023748591030601e-10
18121,0.343921703571563,-0.02271382841367572,-0.0058526051814916545,0.3357369849267115,0.15947600144316443,0.13229838598986607
18123,0.23533619299719322,0.14433528345769148,1.9609587826225522e-10,0.05673729055328838,0.1856699608270357,0.37792076736034336
18125,0.296824780001451,0.03981515678399455,-0.2586706456391785,-0.010928196614204196,0.10893423798055543,0.284826492354683
18127,0.08482301095660165,0.09854313317522574,0.10296794893373896,0.29186159676676415,0.23649760467082906,0.050893923324038026
18129,0.0649705459378611,0.24000319486790983,-0.013949821856294864,0.3884946084795979,-2.441996610956913e-10,0.29258133714013007
18131,0.2932812880520759,0.01611978917769874,-0.1376246859318014,0.05060674254949453,0.18870809324369323,0.03651561313835273
18133,0.1585888339230514,0.027858494407857197,2.5624730739308296e-11,0.4639954199084442,0.23440768698940673,0.1151490749683651
18135,0.37815391225883294,-0.00362087910021388,-0.05004087045787039,0.011907182525941255,0.1604241587020781,0.043290987222275874
18137,0.237602551477178,0.0817526466880726,-0.10353370181273205,-0.05238334931272965,0.18795110438241144,0.1235009958364083
18139,0.25269354077789435,0.01498113763891255,0.08035417530370377,0.31600256153036094,0.11278248934390521,0.22318560745857982
18141,0.17517386823000303,0.025041731713802733,0.29654959810134307,0.2728335936881215,-0.062336496583706685,-0.017039517973986156
18143,0.2762815029468881,0.09881535689575612,0.00658977462192424,-0.021564243720601572,0.18495141870106688,0.252415488582606
18145,0.16170799973687913,0.12776566091405725,0.04374400798361932,0.4063887876048119,0.008437104834837285,0.09429047530770195
18147,0.2176418116884207,0.04694691018679739,-0.1582680999388403,-0.020925612156156535,0.28832959810434344,0.2678874771441803
18149,0.34028626535823786,-0.05105495613097249,-0.16363235700712797,-0.07775559887763327,0.1874465027490484,0.16735459961788277
18151,0.12008541431103907,-0.03987098780113376,0.1511314015972309,0.15244909929768222,0.1879217280074393,0.3485408792876669
18153,0.24553201122049714,0.047025067062100245,0.047484324874092626,-0.05820886613060934,0.2699013385299947,0.33098217662444973
18155,0.3001529666031038,0.08657210423339377,-0.050568823364463146,-0.1915992950266853,0.07953738021469693,0.2915689503878128
18157,0.0813587711541008,0.2217611868069784,0.2123674899783477,0.25357595551147766,-0.04692839989118542,0.029600744956023134
18159,0.1527295649752316,0.12104671939832545,-0.12728031025245318,0.3880886043415812,0.0043443985193284355,0.16001593935636
18161,0.1565530048902593,-0.031025555811531633,0.029844755416515,0.20696509418291573,0.29086497447996723,0.2178562957011514
18163,0.2468985736258911,0.268058510684408,0.15851751927693547,0.21551915403305041,-0.09190011262632398,-0.019105639130468758
18165,0.3082130843836025,0.15252044238860785,-0.08603119013120182,0.3358961417095081,0.09665637677360721,0.020682273336456312
18167,0.26020857887301146,0.1557404685613575,0.29162645144526916,0.21451390636946358,-0.007839846363123808,0.037238703027317195
18169,0.2897759775834762,0.060898194854665195,-0.175795330163156,-0.05166873933777193,0.05453371955901925,0.05734193554679038
18171,0.21458205717323697,0.06765518562214715,-0.15219444069430285,0.32142799126134247,0.24413983430345043,-3.366870913019981e-10
18173,0.10785447305137458,0.13493379181158668,-0.14251399980289792,0.3907729766520862,0.22392426598939544,-2.4476248594867855e-10
18175,0.24642823680418982,0.011487622841341886,-0.026652651737950128,-0.028844027550868952,0.24702920987599947,0.40750102807535477
18177,0.35638395817042207,0.003002214127434396,0.1015049009346215,0.30887873153576545,0.10752153453639446,-0.10027642560555404
18179,0.23393849602441888,0.056752633025009186,-0.2174299349972157,0.3733275917724324,0.049601756485267,0.06894909626766395
18181,0.18610846801880593,-0.03033710763954301,-0.03363050238116648,0.23514690792456883,0.19764648419643344,0.2626219856020381
18183,0.18724387790406058,-0.002929695843730903,-0.03596413346652508,0.4271608882241726,0.1180642619955849,0.11034903139421043
19001,0.1609430036347053,0.2765485385501555,0.028964602182639305,0.15201878203210578,-0.007595277694652804,0.32751610085516925
19003,0.3398156384571009,0.20529189099436493,-0.2079501713547075,0.18215300280617022,-0.05065957439291139,0.014129231104105786
19005,0.12295632720030983,0.04767153743614321,0.053023986573150814,0.021306692022773077,0.05192707843829504,0.4476741766056176
19007,0.30619245070025264,0.16192686817100965,0.17264472562890687,0.027739580994951114,-0.09403398496511267,0.23746189830305592
19009,0.20106591072990215,0.17027884080044586,5.6855971835110365e-11,0.23475454873681195,-0.0298773144815196,0.36402289574411956
19011,0.1268724193135273,0.0674890153249138,-0.11699291333114814,0.4293896246152611,0.05621478119719767,0.20304075454415363
19013,0.19257694024194988,0.21717011806260972,0.23264693982283702,0.14118944077290557,-0.10589413761187225,0.020738459593649953
19015,0.06937056122024579,0.11146333695891295,0.03846071012446835,0.3370352967218047,0.026161022395892852,0.21842102446395242
19017,0.11603426869180536,0.13369602333030886,-0.09973637320508864,0.05112996663257534,0.15922657505826548,0.11335056898140082
19019,0.1812186538677025,0.04360784316725088,-0.0341313408440191,0.09428600070764316,0.08576899201730856,0.2742026341230872
19021,0.19643056556532096,0.23048800361494332,-0.05906455045100989,0.1276637800047521,0.021373560327460142,0.01615740014785614
19023,0.2872753017457979,0.1657253406285017,-0.3084064680128506,0.020907801783552594,0.039931945816298775,0.049472380105743854
19025,0.16755746925982182,0.24350565224663515,-0.11264514901729174,-0.09911449429099989,0.10889880743215605,0.2682779371800044
19027,0.28048491043710183,0.2814952085976302,-0.22704376680376379,-0.01738507980995466,-0.05557768555058008,0.08059955279877622
19029,0.21350594961070002,0.19922833802749185,0.113609975967445,0.10286635482505645,-0.049482152035430244,0.3213067388572849
19031,0.27651638843660137,0.06097582723614565,-0.30873750927054,0.011266788092576524,0.2407166885277837,0.010700532442179632
19033,0.23869146335664485,0.19971563989833604,-0.039730308360924,0.15807080097898848,-0.15540814779529966,0.12155655640849244
19035,0.24921834217028271,0.08130180855522816,-0.1316974845942289,-0.05815951594719355,0.26477238052714563,0.21484997722707827
19037,0.1901160128389958,0.16041170401430915,-0.22184779560487808,0.07789711689997497,-0.016273696242922676,0.2984968331812507
19039,0.2731193483347312,0.15752146148834917,0.1824642538280236,0.07054472671595817,0.054368426687288834,0.2619812964101145
19041,0.1744212858050336,0.2686941887699233,0.04335459792548327,0.09194518911556167,-0.0177928355120497,0.1498309022009925
19043,0.2644947329544758,0.0554099782144496,-0.08573596354620967,-0.02950299966678051,0.22593587996898695,0.3064489415007237
19045,0.33681867044100416,0.10973845865201155,-0.018716336263593043,0.17779047846505625,-0.11440491578733188,-0.007943265521663948
19047,0.23576621399624356,0.1534187095774114,-0.1401563090482201,-3.5754345497681617e-11,0.23148719754804697,0.23917107882278
19049,0.01466267979689752,0.22857580034985428,0.1080516659452566,0.3361291008560937,0.07208461009227861,0.05777157999650371
19051,0.14774323288349184,-6.192504856739314e-10,1.869513204460978e-10,-4.654799936078516e-10,0.2830186469189648,0.5692376062315002
19053,0.27020283240949905,0.19848477317656735,-0.05088371885400545,0.15021240690956617,0.11154339984608387,0.2186723773336614
19055,0.27676209505457217,0.1702189869816129,-0.2641415931018883,0.08731248122177074,0.09644658207398224,0.0030756207962624135
19057,0.28817801461486076,0.2041354528310137,0.055716219024698733,0.15421478079228892,-0.10006725526620146,0.09813258080313232
19059,0.004105630814293229,0.1528391576819099,0.13805534090956165,0.23605232018530994,-0.006115031663036863,0.4238314719725244
19061,0.11639002706105853,0.16837089599086769,0.1411066032763897,0.24311368689037352,-0.04885367682816529,0.13537199865896876
19063,0.17471889867400014,0.1474617247576811,-0.004393279144982268,0.018342704231845593,-0.023698799437525928,0.4455734742056166
19065,0.18499306834022014,0.1644531733169259,0.006408481372836215,0.03921375043944111,0.010650751175047529,0.3989427040366986
19067,0.24173102223231166,0.19230008260566223,-0.08175507249488524,0.02692692554562918,-0.07578961942355582,0.29676247249611515
19069,0.3207114748558407,0.21457854780215058,-0.2284926011128958,0.008975614728608344,-0.06653390524937394,0.16070736552673306
19071,0.25595951967418457,0.1661614074610778,-0.1998483974644741,0.17362682002897223,0.12191089683254304,0.08249256072705574
19073,0.11974362891551975,0.2496427995214314,0.0666292859337711,0.19725327336666434,-1.1944288972889706e-10,0.36673051281131935
19075,0.12411147964688336,0.15966302656004694,-0.1652226310658919,0.09731595936031859,0.07078512856098962,0.13331714029392094
19077,0.1448852422720825,0.20386339771960074,-0.10038962359185911,0.07779784188527651,0.266239705730705,0.20682369691721378
19079,0.19972106285475205,0.11519804936332496,0.007804831038738106,0.07460970576377515,0.012669849477002533,0.3621279887100832
19081,0.22315970042714697,0.12860955658261558,-0.21817331795351338,-0.03690394884331622,-0.03109244196548335,0.08557382814687009
19083,0.28645374094884785,0.19528512468998627,-0.20295453618295425,0.10751963110052352,-0.03993367103331873,0.1449225273923492
19085,0.07835362501615063,0.23515767088784842,0.028505973872990226,-0.03254340903222779,0.21830700283916837,0.3795418486110943
19087,0.17247045891976912,0.02164866937849079,0.0929346078267542,0.04062377527606763,0.15711734989882117,0.3785668858576553
19089,0.20129129934584342,0.09646537001816669,-0.05019658752675566,-0.07966550523082201,0.040243992706840606,0.3712720545524986
19091,0.2082622035293316,0.22508826444008156,-0.000516306464524375,-0.06772902014261213,-0.019412450434770023,0.25649097495923295
19093,0.15398174394237316,0.10158774769624518,-0.05004921238979371,0.032455867249358485,0.19727032331332303,0.46465461355598037
19095,0.17671152449791716,0.2276288620015412,-0.12172428503571815,0.10645629874856682,0.10898598295696939,0.08100274240333072
19097,0.15428926849175068,0.15878975150019897,0.08050412112255502,0.11147587411706363,0.06272362612693987,0.35105303323168724
19099,0.15918641689078428,0.1611458393688785,0.03679919724486997,0.1836856326503163,0.008584313607707084,0.14385419004911068
19101,0.21690482951027332,0.12322172950081045,0.18293033118904167,0.07343023789530014,0.1464010315161607,-0.05814143640645705
19103,0.0375300644379278,0.41106230018028056,0.24551685078569885,0.27718530558055576,-0.02304368396232212,0.005661305829084802
19105,0.16064958568868318,0.041919014989598116,0.04288731719716732,0.044796090163925564,0.3210249973317061,0.28837721791657145
19107,0.23751828281679613,-6.372090789254671e-10,-1.4959437510409915e-10,0.32616681701704386,0.20576621172931672,0.23054817805211344
19109,0.16096591942225055,0.18224842125531163,-0.03226005099446961,-0.0773946150045274,0.0572973059953378,0.3575616948527597
19111,0.3171517407703,0.10250778535192095,0.024274926032123747,0.07539976629278987,-0.04534708226729775,0.0686906107745875
19113,0.07964639394474422,0.2107413448762096,0.22578246179210032,0.22427822387619564,0.020813212206949795,0.07179103407756707
19115,0.22322661494274104,0.12090006640670674,-0.03649616720775602,0.2868280776138277,0.062283621076288945,0.27026496130201516
19117,0.33107136630308803,0.03383110748725199,-0.058217505348580806,0.04301955465317603,0.1699532602978991,0.36390671424024257
19119,0.04762653521454324,0.18817522379827523,-0.05099913598991173,0.18032509485188541,0.07123939041482028,0.31948303759993324
19121,0.14015385800666877,0.032792991712454554,-0.06773034313090821,0.08952350644551271,0.2113179641329743,0.19805463748991323
19123,0.2248875675967848,0.12727213087708344,0.04555826014328929,0.36382572969096316,0.09127250858920877,0.14718331107693255
19125,0.0782226535706682,0.07523234090086313,0.05202406627632777,0.16407163814662698,0.16100819284288498,0.20008126193159254
19127,0.2523756424840359,0.15313083750544182,-0.03343448526619205,0.10708867227321776,0.021746920231525094,0.10113276001686428
19129,0.16602798207893646,0.2421214312850976,-0.18378222849767972,0.3581805671822546,-0.012820241108131694,0.037067058889256606
19131,0.08541502095813967,0.03565266869359609,0.042909140692806755,0.038524252021338475,0.34230063198374894,0.4431921306332846
